USERID,r_score,f_score,m_score,rfm_wscore
106092,5,1,1,3.4
106093,5,1,1,3.4
106095,3,1,1,2.1999999999999997
106100,5,1,1,3.4
106101,4,1,1,2.8
106103,2,1,1,1.6
106104,5,1,1,3.4
106110,4,1,1,2.8
106113,1,1,1,0.9999999999999999
106114,1,1,1,0.9999999999999999
106115,1,1,1,0.9999999999999999
106116,3,1,1,2.1999999999999997
106119,1,1,1,0.9999999999999999
106121,3,1,1,2.1999999999999997
106124,5,1,1,3.4
106125,5,1,1,3.4
106128,3,1,1,2.1999999999999997
106129,4,1,1,2.8
106131,3,1,1,2.1999999999999997
106132,3,1,1,2.1999999999999997
106133,3,1,1,2.1999999999999997
106139,2,1,1,1.6
106140,4,1,1,2.8
106142,2,1,1,1.6
106144,4,1,1,2.8
106145,5,1,1,3.4
106146,5,1,1,3.4
106147,3,1,1,2.1999999999999997
106153,1,1,1,0.9999999999999999
106158,4,1,1,2.8
106161,4,1,1,2.8
106162,3,1,1,2.1999999999999997
106169,3,1,1,2.1999999999999997
106171,4,1,1,2.8
106174,5,1,1,3.4
106175,1,1,1,0.9999999999999999
106177,3,1,1,2.1999999999999997
106178,5,1,1,3.4
106181,3,1,1,2.1999999999999997
106182,4,1,1,2.8
106183,1,1,1,0.9999999999999999
106185,3,1,1,2.1999999999999997
106186,1,1,1,0.9999999999999999
106188,5,1,1,3.4
106190,2,1,1,1.6
106192,3,1,1,2.1999999999999997
106194,1,1,1,0.9999999999999999
106195,2,1,1,1.6
106196,2,1,1,1.6
106197,3,1,1,2.1999999999999997
106198,3,1,1,2.1999999999999997
106199,4,1,1,2.8
106203,1,1,1,0.9999999999999999
106205,5,1,1,3.4
106207,5,1,1,3.4
106208,5,1,1,3.4
106210,1,1,1,0.9999999999999999
106214,3,1,1,2.1999999999999997
106215,3,1,1,2.1999999999999997
106216,4,1,1,2.8
106217,5,1,1,3.4
106219,4,1,1,2.8
106222,5,1,1,3.4
106224,4,1,1,2.8
106225,2,1,1,1.6
106227,2,1,1,1.6
106232,4,1,1,2.8
106233,4,1,1,2.8
106238,1,1,1,0.9999999999999999
106239,5,1,1,3.4
106240,5,1,1,3.4
106243,2,1,1,1.6
106246,3,1,1,2.1999999999999997
106247,5,1,1,3.4
106248,4,1,1,2.8
106250,5,1,1,3.4
106251,5,1,1,3.4
106252,1,1,1,0.9999999999999999
106253,5,1,1,3.4
106254,5,1,1,3.4
106255,2,1,1,1.6
106257,3,1,1,2.1999999999999997
106259,4,1,1,2.8
106262,5,2,1,3.7
106266,2,1,1,1.6
106267,4,1,1,2.8
106269,4,1,1,2.8
106270,4,1,1,2.8
106273,5,1,1,3.4
106275,5,1,1,3.4
106276,3,1,1,2.1999999999999997
106278,3,1,1,2.1999999999999997
106279,5,1,1,3.4
106280,4,1,1,2.8
106282,5,1,1,3.4
106283,3,1,1,2.1999999999999997
106285,5,1,1,3.4
106286,1,1,1,0.9999999999999999
106290,5,1,1,3.4
106291,1,1,1,0.9999999999999999
106294,4,1,1,2.8
106295,1,1,1,0.9999999999999999
106296,1,1,1,0.9999999999999999
106297,1,1,1,0.9999999999999999
106299,5,1,1,3.4
106301,5,1,1,3.4
106303,5,1,1,3.4
106304,1,1,1,0.9999999999999999
106309,1,1,1,0.9999999999999999
106310,5,1,1,3.4
106312,3,1,1,2.1999999999999997
106315,2,1,1,1.6
106317,4,1,1,2.8
106318,3,1,1,2.1999999999999997
106319,5,2,1,3.7
106320,5,1,1,3.4
106321,1,1,1,0.9999999999999999
106322,3,1,1,2.1999999999999997
106323,2,1,1,1.6
106325,3,1,1,2.1999999999999997
106326,5,1,1,3.4
106327,4,1,1,2.8
106332,2,1,1,1.6
106333,2,1,1,1.6
106336,5,1,1,3.4
106337,4,1,1,2.8
106338,3,1,1,2.1999999999999997
106342,2,1,1,1.6
106343,5,1,1,3.4
106344,5,1,1,3.4
106346,2,1,1,1.6
106348,1,1,1,0.9999999999999999
106349,5,1,1,3.4
106350,5,1,1,3.4
106352,4,1,1,2.8
106353,5,1,1,3.4
106354,4,1,1,2.8
106355,1,1,1,0.9999999999999999
106358,4,1,1,2.8
106361,1,1,1,0.9999999999999999
106363,3,1,1,2.1999999999999997
106364,2,1,1,1.6
106366,2,1,1,1.6
106367,1,1,1,0.9999999999999999
106368,1,1,1,0.9999999999999999
106370,4,1,1,2.8
106372,2,1,1,1.6
106374,5,1,1,3.4
106375,2,1,1,1.6
106377,2,1,1,1.6
106378,1,1,1,0.9999999999999999
106379,5,1,1,3.4
106382,4,1,1,2.8
106385,1,1,1,0.9999999999999999
106386,5,1,1,3.4
106387,2,1,1,1.6
106388,5,1,1,3.4
106390,4,1,1,2.8
106391,5,1,1,3.4
106394,1,1,1,0.9999999999999999
106399,4,1,1,2.8
106400,5,1,1,3.4
106403,3,1,1,2.1999999999999997
106404,2,1,1,1.6
106407,4,1,1,2.8
106408,4,1,1,2.8
106411,2,1,1,1.6
106412,4,1,1,2.8
106416,1,1,1,0.9999999999999999
106419,5,2,1,3.7
106421,4,1,1,2.8
106423,5,1,1,3.4
106425,1,1,1,0.9999999999999999
106428,2,1,1,1.6
106429,4,1,1,2.8
106432,1,1,1,0.9999999999999999
106433,5,1,1,3.4
106434,1,1,1,0.9999999999999999
106435,3,1,1,2.1999999999999997
106440,3,1,1,2.1999999999999997
106441,5,1,1,3.4
106443,5,1,1,3.4
106444,5,1,1,3.4
106445,3,1,1,2.1999999999999997
106446,3,1,1,2.1999999999999997
106447,5,1,1,3.4
106448,3,1,1,2.1999999999999997
106450,1,1,1,0.9999999999999999
106452,4,1,1,2.8
106454,1,1,1,0.9999999999999999
106459,3,1,1,2.1999999999999997
106460,3,1,1,2.1999999999999997
106463,1,1,1,0.9999999999999999
106465,4,1,1,2.8
106466,1,1,1,0.9999999999999999
106467,3,1,1,2.1999999999999997
106468,2,1,1,1.6
106470,2,1,1,1.6
106472,4,1,1,2.8
106476,3,1,1,2.1999999999999997
106478,5,2,1,3.7
106481,5,1,1,3.4
106482,5,1,1,3.4
106483,3,1,1,2.1999999999999997
106484,2,1,1,1.6
106486,1,1,1,0.9999999999999999
106487,5,1,1,3.4
106488,1,1,1,0.9999999999999999
106489,3,1,1,2.1999999999999997
106490,4,1,1,2.8
106491,4,1,1,2.8
106492,3,1,1,2.1999999999999997
106498,4,1,1,2.8
106501,3,1,1,2.1999999999999997
106502,4,1,1,2.8
106503,4,1,1,2.8
106504,3,1,1,2.1999999999999997
106505,2,1,1,1.6
106506,5,1,1,3.4
106509,3,1,1,2.1999999999999997
106510,5,1,1,3.4
106511,5,1,1,3.4
106512,5,1,1,3.4
106513,3,1,1,2.1999999999999997
106517,1,1,1,0.9999999999999999
106518,4,1,1,2.8
106519,2,1,1,1.6
106521,5,1,1,3.4
106523,5,1,1,3.4
106524,2,1,1,1.6
106526,4,1,1,2.8
106527,5,1,1,3.4
106530,4,1,1,2.8
106531,1,1,1,0.9999999999999999
106532,1,1,1,0.9999999999999999
106533,2,1,1,1.6
106534,1,1,1,0.9999999999999999
106535,1,1,1,0.9999999999999999
106537,3,1,1,2.1999999999999997
106538,5,1,1,3.4
106541,1,1,1,0.9999999999999999
106543,5,1,1,3.4
106545,5,1,1,3.4
106546,4,1,1,2.8
106547,4,1,1,2.8
106550,5,1,1,3.4
106551,5,1,1,3.4
106552,2,1,1,1.6
106553,5,1,1,3.4
106556,2,1,1,1.6
106557,5,1,1,3.4
106562,2,1,1,1.6
106565,3,1,1,2.1999999999999997
106568,3,1,1,2.1999999999999997
106571,1,1,1,0.9999999999999999
106573,5,2,1,3.7
106574,3,1,1,2.1999999999999997
106577,4,1,1,2.8
106578,4,1,1,2.8
106580,5,1,1,3.4
106581,4,1,1,2.8
106584,5,1,1,3.4
106588,1,1,1,0.9999999999999999
106589,2,1,1,1.6
106591,4,1,1,2.8
106592,3,1,1,2.1999999999999997
106595,4,1,1,2.8
106596,4,1,1,2.8
106598,1,1,1,0.9999999999999999
106599,4,1,1,2.8
106602,1,1,1,0.9999999999999999
106604,5,1,1,3.4
106607,4,2,1,3.1
106609,4,1,1,2.8
106610,5,2,1,3.7
106612,5,1,1,3.4
106613,5,1,1,3.4
106615,1,1,1,0.9999999999999999
106616,5,1,1,3.4
106617,3,1,1,2.1999999999999997
106619,3,1,1,2.1999999999999997
106620,2,1,1,1.6
106624,2,1,1,1.6
106625,3,1,1,2.1999999999999997
106626,3,1,1,2.1999999999999997
106629,5,1,1,3.4
106631,3,1,1,2.1999999999999997
106636,3,1,1,2.1999999999999997
106638,4,2,1,3.1
106639,3,1,1,2.1999999999999997
106643,4,1,1,2.8
106645,2,1,1,1.6
106647,4,1,1,2.8
106649,1,1,1,0.9999999999999999
106650,4,1,1,2.8
106656,1,1,1,0.9999999999999999
106657,2,1,1,1.6
106658,1,1,1,0.9999999999999999
106659,4,1,1,2.8
106660,5,1,1,3.4
106662,2,1,1,1.6
106668,5,1,1,3.4
106669,3,1,1,2.1999999999999997
106672,2,1,1,1.6
106673,4,1,1,2.8
106674,5,1,1,3.4
106677,3,1,1,2.1999999999999997
106678,4,1,1,2.8
106683,5,1,1,3.4
106684,1,1,1,0.9999999999999999
106687,4,1,1,2.8
106689,1,1,1,0.9999999999999999
106690,4,1,1,2.8
106694,1,1,1,0.9999999999999999
106699,4,1,1,2.8
106700,1,1,1,0.9999999999999999
106702,5,1,1,3.4
106704,4,1,1,2.8
106707,1,1,1,0.9999999999999999
106710,3,1,1,2.1999999999999997
106711,3,1,1,2.1999999999999997
106714,2,1,1,1.6
106715,4,1,1,2.8
106716,3,1,1,2.1999999999999997
106717,5,1,1,3.4
106719,5,1,1,3.4
106721,5,1,1,3.4
106723,5,1,1,3.4
106724,5,1,1,3.4
106726,2,1,1,1.6
106730,1,1,1,0.9999999999999999
106731,4,1,1,2.8
106740,5,1,1,3.4
106741,4,1,1,2.8
106742,5,1,1,3.4
106743,2,1,1,1.6
106744,2,1,1,1.6
106746,5,1,1,3.4
106747,5,1,1,3.4
106748,4,1,1,2.8
106750,2,1,1,1.6
106753,5,2,1,3.7
106754,5,1,1,3.4
106756,4,1,1,2.8
106758,5,1,1,3.4
106759,5,1,1,3.4
106761,5,1,1,3.4
106762,1,1,1,0.9999999999999999
106763,4,1,1,2.8
106765,5,1,1,3.4
106766,1,1,1,0.9999999999999999
106768,4,1,1,2.8
106769,5,1,1,3.4
106775,1,1,1,0.9999999999999999
106776,1,1,1,0.9999999999999999
106779,5,1,1,3.4
106780,3,1,1,2.1999999999999997
106783,5,1,1,3.4
106784,5,1,1,3.4
106786,2,1,1,1.6
106789,2,1,1,1.6
106790,4,1,1,2.8
106793,3,1,1,2.1999999999999997
106794,1,1,1,0.9999999999999999
106797,2,1,1,1.6
106800,3,1,1,2.1999999999999997
106805,3,1,1,2.1999999999999997
106808,3,1,1,2.1999999999999997
106811,3,1,1,2.1999999999999997
106812,5,1,1,3.4
106813,5,1,1,3.4
106817,3,1,1,2.1999999999999997
106820,2,1,1,1.6
106821,2,1,1,1.6
106822,5,1,1,3.4
106825,1,1,1,0.9999999999999999
106826,4,1,1,2.8
106827,5,1,1,3.4
106828,4,1,1,2.8
106830,5,1,1,3.4
106831,4,1,1,2.8
106832,1,1,1,0.9999999999999999
106835,3,1,1,2.1999999999999997
106836,4,1,1,2.8
106840,3,1,1,2.1999999999999997
106842,5,1,1,3.4
106843,5,1,1,3.4
106844,4,1,1,2.8
106845,4,1,1,2.8
106849,5,1,1,3.4
106851,2,1,1,1.6
106853,1,1,1,0.9999999999999999
106854,5,1,1,3.4
106855,5,1,1,3.4
106857,3,1,1,2.1999999999999997
106858,2,1,1,1.6
106859,3,1,1,2.1999999999999997
106860,1,1,1,0.9999999999999999
106862,4,1,1,2.8
106863,3,1,1,2.1999999999999997
106866,5,1,1,3.4
106867,4,1,1,2.8
106868,1,1,1,0.9999999999999999
106870,5,1,1,3.4
106871,4,1,1,2.8
106872,2,1,1,1.6
106874,4,1,1,2.8
106879,1,1,1,0.9999999999999999
106881,5,1,1,3.4
106883,4,1,1,2.8
106884,2,1,1,1.6
106885,1,1,1,0.9999999999999999
106886,3,1,1,2.1999999999999997
106887,3,1,1,2.1999999999999997
106888,5,1,1,3.4
106890,4,1,1,2.8
106892,2,1,1,1.6
106893,4,1,1,2.8
106894,3,1,1,2.1999999999999997
106895,5,1,1,3.4
106896,5,1,1,3.4
106899,3,1,1,2.1999999999999997
106900,5,1,1,3.4
106901,2,1,1,1.6
106903,1,1,1,0.9999999999999999
106904,3,1,1,2.1999999999999997
106905,5,1,1,3.4
106909,1,1,1,0.9999999999999999
106911,4,1,1,2.8
106912,3,1,1,2.1999999999999997
106914,2,1,1,1.6
106916,5,1,1,3.4
106918,1,1,1,0.9999999999999999
106919,1,1,1,0.9999999999999999
106922,5,1,1,3.4
106924,1,1,1,0.9999999999999999
106928,4,1,1,2.8
106930,4,1,1,2.8
106932,1,1,1,0.9999999999999999
106933,2,1,1,1.6
106934,4,1,1,2.8
106935,5,1,1,3.4
106937,1,1,1,0.9999999999999999
106940,5,1,1,3.4
106941,1,1,1,0.9999999999999999
106943,5,1,1,3.4
106945,3,1,1,2.1999999999999997
106947,2,1,1,1.6
106948,2,1,1,1.6
106950,5,1,1,3.4
106951,5,1,1,3.4
106952,3,1,1,2.1999999999999997
106953,3,1,1,2.1999999999999997
106954,3,1,1,2.1999999999999997
106955,5,1,1,3.4
106956,5,1,1,3.4
106957,5,1,1,3.4
106960,2,1,1,1.6
106961,1,1,1,0.9999999999999999
106963,3,1,1,2.1999999999999997
106964,4,1,1,2.8
106966,4,1,1,2.8
106968,4,1,1,2.8
106970,4,1,1,2.8
106971,3,1,1,2.1999999999999997
106973,5,1,1,3.4
106977,5,1,1,3.4
106979,2,1,1,1.6
106982,3,1,1,2.1999999999999997
106988,1,1,1,0.9999999999999999
106990,5,1,1,3.4
106992,2,1,1,1.6
106995,4,1,1,2.8
106997,2,1,1,1.6
106998,3,1,1,2.1999999999999997
106999,1,1,1,0.9999999999999999
107001,3,1,1,2.1999999999999997
107002,4,1,1,2.8
107003,2,1,1,1.6
107005,4,1,1,2.8
107006,3,1,1,2.1999999999999997
107007,5,1,1,3.4
107009,3,1,1,2.1999999999999997
107010,3,1,1,2.1999999999999997
107015,2,1,1,1.6
107016,3,1,1,2.1999999999999997
107019,4,1,1,2.8
107020,1,1,1,0.9999999999999999
107021,3,1,1,2.1999999999999997
107023,3,1,1,2.1999999999999997
107028,3,1,1,2.1999999999999997
107030,4,1,1,2.8
107031,1,1,1,0.9999999999999999
107033,1,1,1,0.9999999999999999
107034,4,2,1,3.1
107035,3,1,1,2.1999999999999997
107037,5,1,1,3.4
107038,5,1,1,3.4
107039,5,1,1,3.4
107042,5,1,1,3.4
107043,3,1,1,2.1999999999999997
107045,5,1,1,3.4
107047,4,1,1,2.8
107048,2,1,1,1.6
107050,4,1,1,2.8
107051,3,1,1,2.1999999999999997
107053,3,1,1,2.1999999999999997
107054,5,1,1,3.4
107056,1,1,1,0.9999999999999999
107057,4,1,1,2.8
107058,4,1,1,2.8
107059,4,1,1,2.8
107061,3,1,1,2.1999999999999997
107062,4,1,1,2.8
107066,5,1,1,3.4
107067,2,1,1,1.6
107068,4,1,1,2.8
107069,3,1,1,2.1999999999999997
107070,5,1,1,3.4
107080,1,1,1,0.9999999999999999
107081,5,1,1,3.4
107086,2,1,1,1.6
107089,3,1,1,2.1999999999999997
107090,5,1,1,3.4
107091,2,1,1,1.6
107095,5,1,1,3.4
107096,2,1,1,1.6
107098,5,1,1,3.4
107100,5,1,1,3.4
107101,2,1,1,1.6
107103,2,1,1,1.6
107105,5,1,1,3.4
107106,3,1,1,2.1999999999999997
107107,5,1,1,3.4
107109,1,1,1,0.9999999999999999
107112,5,1,1,3.4
107115,1,1,1,0.9999999999999999
107119,5,1,1,3.4
107121,2,1,1,1.6
107122,1,1,1,0.9999999999999999
107129,3,1,1,2.1999999999999997
107131,1,1,1,0.9999999999999999
107132,3,1,1,2.1999999999999997
107133,4,1,1,2.8
107134,1,1,1,0.9999999999999999
107135,5,1,1,3.4
107136,5,1,1,3.4
107138,2,1,1,1.6
107141,4,1,1,2.8
107144,5,1,1,3.4
107147,4,1,1,2.8
107148,3,1,1,2.1999999999999997
107152,4,1,1,2.8
107157,4,1,1,2.8
107160,1,1,1,0.9999999999999999
107161,5,2,1,3.7
107163,4,1,1,2.8
107165,4,1,1,2.8
107168,4,1,1,2.8
107170,4,1,1,2.8
107174,1,1,1,0.9999999999999999
107175,3,1,1,2.1999999999999997
107176,3,1,1,2.1999999999999997
107181,5,1,1,3.4
107182,2,1,1,1.6
107185,3,1,1,2.1999999999999997
107186,5,1,1,3.4
107188,5,1,1,3.4
107192,2,1,1,1.6
107193,2,1,1,1.6
107194,5,1,1,3.4
107195,2,1,1,1.6
107196,5,1,1,3.4
107201,2,1,1,1.6
107202,3,1,1,2.1999999999999997
107203,5,1,1,3.4
107204,3,1,1,2.1999999999999997
107205,1,1,1,0.9999999999999999
107206,2,1,1,1.6
107212,4,1,1,2.8
107214,2,1,1,1.6
107215,3,1,1,2.1999999999999997
107216,1,1,1,0.9999999999999999
107218,3,1,1,2.1999999999999997
107221,4,1,1,2.8
107222,5,1,1,3.4
107223,5,1,1,3.4
107224,5,1,1,3.4
107225,2,1,1,1.6
107226,2,1,1,1.6
107228,4,1,1,2.8
107230,2,1,1,1.6
107231,5,1,1,3.4
107233,1,1,1,0.9999999999999999
107234,3,1,1,2.1999999999999997
107237,4,1,1,2.8
107240,3,1,1,2.1999999999999997
107241,3,1,1,2.1999999999999997
107242,1,1,1,0.9999999999999999
107243,5,1,1,3.4
107244,5,1,1,3.4
107247,5,1,1,3.4
107248,4,1,1,2.8
107249,4,1,1,2.8
107253,4,1,1,2.8
107257,5,1,1,3.4
107261,5,1,1,3.4
107264,5,1,1,3.4
107265,5,1,1,3.4
107266,2,1,1,1.6
107267,3,1,1,2.1999999999999997
107268,1,1,1,0.9999999999999999
107272,5,1,1,3.4
107277,4,1,1,2.8
107278,5,1,1,3.4
107279,3,1,1,2.1999999999999997
107280,3,1,1,2.1999999999999997
107282,5,1,1,3.4
107283,3,1,1,2.1999999999999997
107284,2,1,1,1.6
107285,3,1,1,2.1999999999999997
107287,5,1,1,3.4
107290,3,1,1,2.1999999999999997
107295,5,1,1,3.4
107298,5,1,1,3.4
107300,4,1,1,2.8
107301,1,1,1,0.9999999999999999
107302,4,1,1,2.8
107303,5,1,1,3.4
107306,4,1,1,2.8
107309,1,1,1,0.9999999999999999
107310,5,2,1,3.7
107311,3,1,1,2.1999999999999997
107312,1,1,1,0.9999999999999999
107313,4,1,1,2.8
107316,4,1,1,2.8
107317,2,1,1,1.6
107318,5,1,1,3.4
107319,5,1,1,3.4
107321,4,1,1,2.8
107325,2,1,1,1.6
107327,5,1,1,3.4
107328,4,1,1,2.8
107329,5,1,1,3.4
107331,3,1,1,2.1999999999999997
107333,5,1,1,3.4
107334,3,1,1,2.1999999999999997
107335,2,1,1,1.6
107336,2,1,1,1.6
107338,5,1,1,3.4
107339,4,1,1,2.8
107341,3,1,1,2.1999999999999997
107343,1,1,1,0.9999999999999999
107344,5,1,1,3.4
107345,1,1,1,0.9999999999999999
107347,4,1,1,2.8
107348,4,1,1,2.8
107349,2,1,1,1.6
107354,2,1,1,1.6
107357,5,1,1,3.4
107359,1,1,1,0.9999999999999999
107360,2,1,1,1.6
107361,4,1,1,2.8
107363,3,1,1,2.1999999999999997
107364,1,1,1,0.9999999999999999
107366,5,1,1,3.4
107367,5,1,1,3.4
107372,2,1,1,1.6
107376,5,1,1,3.4
107378,3,1,1,2.1999999999999997
107380,4,1,1,2.8
107381,5,1,1,3.4
107383,5,1,1,3.4
107384,5,1,1,3.4
107387,5,1,1,3.4
107389,4,1,1,2.8
107391,5,1,1,3.4
107396,5,1,1,3.4
107398,5,1,1,3.4
107399,4,1,1,2.8
107400,3,1,1,2.1999999999999997
107403,5,1,1,3.4
107408,5,1,1,3.4
107412,2,1,1,1.6
107414,3,1,1,2.1999999999999997
107415,1,1,1,0.9999999999999999
107424,1,1,1,0.9999999999999999
107430,2,1,1,1.6
107433,3,1,1,2.1999999999999997
107438,3,1,1,2.1999999999999997
107440,1,1,1,0.9999999999999999
107441,4,1,1,2.8
107442,5,1,1,3.4
107443,3,1,1,2.1999999999999997
107444,5,1,1,3.4
107446,5,1,1,3.4
107447,3,1,1,2.1999999999999997
107448,1,1,1,0.9999999999999999
107451,5,1,1,3.4
107452,2,1,1,1.6
107453,4,1,1,2.8
107454,3,1,1,2.1999999999999997
107455,4,1,1,2.8
107459,1,1,1,0.9999999999999999
107460,4,1,1,2.8
107463,5,1,1,3.4
107465,3,1,1,2.1999999999999997
107467,4,1,1,2.8
107470,4,1,1,2.8
107471,5,1,1,3.4
107472,5,2,1,3.7
107474,4,1,1,2.8
107475,1,1,1,0.9999999999999999
107477,5,1,1,3.4
107479,4,1,1,2.8
107480,4,1,1,2.8
107482,5,1,1,3.4
107483,4,1,1,2.8
107485,3,1,1,2.1999999999999997
107486,4,1,1,2.8
107489,1,1,1,0.9999999999999999
107493,5,1,1,3.4
107495,5,1,1,3.4
107497,3,1,1,2.1999999999999997
107498,1,1,1,0.9999999999999999
107499,2,1,1,1.6
107500,4,1,1,2.8
107501,5,1,1,3.4
107505,4,1,1,2.8
107506,3,1,1,2.1999999999999997
107507,2,1,1,1.6
107508,4,1,1,2.8
107509,5,1,1,3.4
107512,5,1,1,3.4
107515,3,1,1,2.1999999999999997
107516,4,1,1,2.8
107519,1,1,1,0.9999999999999999
107521,2,1,1,1.6
107523,2,1,1,1.6
107524,5,1,1,3.4
107525,4,1,1,2.8
107526,2,1,1,1.6
107527,1,1,1,0.9999999999999999
107528,5,1,1,3.4
107532,4,1,1,2.8
107533,1,1,1,0.9999999999999999
107535,3,1,1,2.1999999999999997
107538,4,1,1,2.8
107540,2,1,1,1.6
107541,4,1,1,2.8
107542,5,1,1,3.4
107546,5,2,1,3.7
107547,4,1,1,2.8
107549,2,1,1,1.6
107550,4,1,1,2.8
107551,1,1,1,0.9999999999999999
107554,1,1,1,0.9999999999999999
107555,1,1,1,0.9999999999999999
107556,2,1,1,1.6
107557,5,1,1,3.4
107559,5,1,1,3.4
107562,4,1,1,2.8
107567,2,1,1,1.6
107569,3,1,1,2.1999999999999997
107571,1,1,1,0.9999999999999999
107572,2,1,1,1.6
107573,2,1,1,1.6
107575,2,1,1,1.6
107578,4,1,1,2.8
107582,3,1,1,2.1999999999999997
107583,2,1,1,1.6
107586,5,1,1,3.4
107587,1,1,1,0.9999999999999999
107588,3,1,1,2.1999999999999997
107589,1,1,1,0.9999999999999999
107590,5,1,1,3.4
107593,5,1,1,3.4
107594,2,1,1,1.6
107596,2,1,1,1.6
107599,3,1,1,2.1999999999999997
107602,5,1,1,3.4
107603,3,1,1,2.1999999999999997
107605,1,1,1,0.9999999999999999
107606,5,1,1,3.4
107608,3,1,1,2.1999999999999997
107609,4,1,1,2.8
107613,1,1,1,0.9999999999999999
107616,1,1,1,0.9999999999999999
107623,2,1,1,1.6
107624,4,1,1,2.8
107628,5,1,1,3.4
107629,4,1,1,2.8
107631,5,2,1,3.7
107633,4,1,1,2.8
107635,5,1,1,3.4
107637,4,1,1,2.8
107639,5,1,1,3.4
107640,1,1,1,0.9999999999999999
107641,5,1,1,3.4
107642,5,1,1,3.4
107643,4,1,1,2.8
107644,1,1,1,0.9999999999999999
107646,1,1,1,0.9999999999999999
107647,4,1,1,2.8
107648,1,1,1,0.9999999999999999
107650,4,1,1,2.8
107652,3,1,1,2.1999999999999997
107653,4,1,1,2.8
107654,2,1,1,1.6
107655,1,1,1,0.9999999999999999
107656,3,1,1,2.1999999999999997
107657,2,1,1,1.6
107658,5,1,1,3.4
107659,5,1,1,3.4
107660,2,1,1,1.6
107661,3,1,1,2.1999999999999997
107663,5,1,1,3.4
107664,4,1,1,2.8
107666,1,1,1,0.9999999999999999
107668,3,1,1,2.1999999999999997
107670,3,1,1,2.1999999999999997
107672,5,1,1,3.4
107674,5,1,1,3.4
107675,3,1,1,2.1999999999999997
107676,3,1,1,2.1999999999999997
107677,5,1,1,3.4
107678,2,1,1,1.6
107679,5,1,1,3.4
107681,5,1,1,3.4
107683,3,1,1,2.1999999999999997
107684,3,1,1,2.1999999999999997
107686,4,1,1,2.8
107688,5,1,1,3.4
107689,2,1,1,1.6
107691,4,1,1,2.8
107695,2,1,1,1.6
107696,3,1,1,2.1999999999999997
107698,4,1,1,2.8
107699,3,1,1,2.1999999999999997
107700,2,1,1,1.6
107701,3,1,1,2.1999999999999997
107703,1,1,1,0.9999999999999999
107706,4,1,1,2.8
107707,1,1,1,0.9999999999999999
107719,5,1,1,3.4
107721,3,1,1,2.1999999999999997
107723,2,1,1,1.6
107726,5,1,1,3.4
107728,4,1,1,2.8
107730,1,1,1,0.9999999999999999
107731,5,1,1,3.4
107732,4,1,1,2.8
107733,2,1,1,1.6
107736,2,1,1,1.6
107739,5,1,1,3.4
107741,2,1,1,1.6
107742,5,1,1,3.4
107743,5,1,1,3.4
107744,2,1,1,1.6
107746,3,1,1,2.1999999999999997
107747,2,1,1,1.6
107750,4,1,1,2.8
107751,3,1,1,2.1999999999999997
107754,5,1,1,3.4
107755,3,1,1,2.1999999999999997
107757,3,1,1,2.1999999999999997
107758,4,1,1,2.8
107759,5,1,1,3.4
107760,3,1,1,2.1999999999999997
107761,2,1,1,1.6
107766,1,1,1,0.9999999999999999
107767,2,1,1,1.6
107768,2,1,1,1.6
107770,2,1,1,1.6
107771,5,1,1,3.4
107775,4,1,1,2.8
107778,1,1,1,0.9999999999999999
107779,3,1,1,2.1999999999999997
107780,4,1,1,2.8
107782,2,1,1,1.6
107784,4,1,1,2.8
107785,4,1,1,2.8
107787,3,1,1,2.1999999999999997
107788,3,1,1,2.1999999999999997
107789,2,1,1,1.6
107790,5,1,1,3.4
107791,4,1,1,2.8
107795,2,1,1,1.6
107796,4,1,1,2.8
107802,4,1,1,2.8
107807,4,1,1,2.8
107809,5,1,1,3.4
107810,3,1,1,2.1999999999999997
107815,1,1,1,0.9999999999999999
107817,5,1,1,3.4
107818,3,1,1,2.1999999999999997
107821,2,1,1,1.6
107822,5,1,1,3.4
107824,4,1,1,2.8
107826,2,1,1,1.6
107827,4,1,1,2.8
107828,5,1,1,3.4
107829,3,1,1,2.1999999999999997
107830,5,1,1,3.4
107832,5,1,1,3.4
107833,2,1,1,1.6
107834,4,1,1,2.8
107840,2,1,1,1.6
107844,5,1,1,3.4
107845,5,1,1,3.4
107846,5,1,1,3.4
107847,3,1,1,2.1999999999999997
107849,2,1,1,1.6
107851,3,1,1,2.1999999999999997
107852,4,1,1,2.8
107856,3,1,1,2.1999999999999997
107857,5,1,1,3.4
107858,5,1,1,3.4
107859,4,1,1,2.8
107861,4,1,1,2.8
107863,4,1,1,2.8
107864,2,1,1,1.6
107867,5,1,1,3.4
107868,4,1,1,2.8
107869,5,1,1,3.4
107870,5,1,1,3.4
107871,4,1,1,2.8
107874,4,1,1,2.8
107875,1,1,1,0.9999999999999999
107877,5,1,1,3.4
107879,5,1,1,3.4
107880,3,1,1,2.1999999999999997
107883,3,1,1,2.1999999999999997
107884,4,1,1,2.8
107886,4,1,1,2.8
107887,4,1,1,2.8
107888,3,1,1,2.1999999999999997
107889,3,1,1,2.1999999999999997
107891,4,1,1,2.8
107892,3,1,1,2.1999999999999997
107893,1,1,1,0.9999999999999999
107894,1,1,1,0.9999999999999999
107898,5,1,1,3.4
107899,5,1,1,3.4
107902,5,1,1,3.4
107907,4,1,1,2.8
107908,3,1,1,2.1999999999999997
107910,5,1,1,3.4
107911,3,1,1,2.1999999999999997
107913,2,1,1,1.6
